@relation D__weibo_category9_hasNISegment

@attribute text string
@attribute @@class@@ {体育,军事,历史,时事,汽车,电影,科技,综艺娱乐,美食}

@data
' 直直播 莎莉嘉 强台风 袭 预测 登 陆时 风级 达 级 转告 做好 防风 防水 工作 学校 提前 放假 飞机 飞 粤海 武器 停 运 大伙 囤 点 吃 直播报 台风 实时 数据息',时事
' 路 虎 行政 标准 全景 天窗 配置 成本 117万 市场 批发价 120万 谈 成交 5万 毛利 两万 朋友 问 开 发票 金额 100万 汽车 挣 十 几万 解释 100万 发票 金额 汽车辆 价格 十 几万 进 汽车 时 外 帽',汽车
' 穿 条 特别 好看 裙子 浪费',科技
' 乐山 美食 乐山 吃 货 多久 吃 甜 皮 鸭',美食
' 晚上 感性 动物 想 事 多半 痛苦 情绪 控制 住 轻轻 碰 痛 此刻 想',军事
' 千古 变 局 张之洞 弹劾 疏 章 数量 清 流派 少 言辞 尖锐 遭受 攻击 注重 策略 讲究 艺术 处事 圆滑 事 千古 变 局',历史
' 中国 中 产 子弟 日本 刘迪 日本 外国 留学生 增多 一半 中国 中国 两 次 留 日 大潮 次 清末 次 改革 开放 前期 中国 留 日 伴随 中国 国内 政治 调整 中国 中 产 子弟 日本',时事
' 紧 追 潮流 步伐 试 驾 东风 本田 竞 瑞 5L 紧 追 潮流 步伐 试 驾 东风 本田 竞 瑞 5L',汽车
' 中国 汽汽车制开发业 转型 升级 路径 汽汽车制开发业 转型 升级 幕 拉开 亿 欧 智 库 梳理 中国 股 家 汽汽车制开发业 公司 转型 升级 情况 发现 智能 制开发 新 能源 汽汽车 科技 互联网 国际化 条 路径 实施 转型 升级 亿欧',科技
' 厨师 调 饺子馅 秘方 爱 吃 饺子 做',美食
' 型 导弹 驱逐舰 首 舰 建开发 跟踪',军事
' 王 安石 变法 悲剧 改革 派 强制 成 保守派 公元 北宋 熙 宁七年 正 忙于 变法 王安石 碰到 麻烦事 本来 奖掖 提拔 城做法 官 郑侠 变法 过不去 画 幅 流民 图 进 呈 天子 神 宗 变法',历史
' 公安部 发布 电数据网络诈骗案件 报案 故事 群众 准确 公安机关报案 公安部 发布 电数据网络诈骗案件 报案 故事 准确 记录 骗子 账号 账户姓名 拨 公安机关报案 准确 骗子 账号 账户姓名 提供 民警 公安 机关 紧急 止 付 公安部 发布 电数据网络诈骗案件 报案 故事',时事
' 小子 长大 妹 高手 小小 年纪 玩儿 重 机 轰 手 油做法',汽车
' 电动汽车 摩托汽车 汽汽车 决 高下 张 动 图 网友 观摩 快速路交警',科技
' 干 烧 鲫鱼 表皮 焦 香 肉质好吃嫩 外观 红 诱人 饭 鲫鱼 做法',美食
' 珠 海航 展 空军 八一 飞行 表演队 珠海 航展 表演 精彩 八一 队 有目共睹',军事
' 皇太极 海兰珠 生死 爱恋 兴趣 清宫 佳丽 三十 书 中 近年 字 篇幅 介绍 海兰珠 情况 正史 档案 专家 学者 说法 介绍 配 图 沈阳故宫 关 雎 宫 内景',历史
' 成都 新闻 锅 端 筷子 掰 成都 步行青铜路 成都 雕塑 遭 破坏 步行青铜路 铜 雕像 大小 真人 相仿 走青铜路串巷 补 锅 匠 补 鞋匠 拉 洋片 卖 臭蛋糕 想到 步行青铜路 开 青铜路 天 时间 组 雕塑 破坏 发射 臭蛋糕 油 锅 撬 走 夹 臭蛋糕 筷子 掰 掉 酱油 提 筒',时事
' 永田 彦 雷克萨斯 改变 郭登礼 大众侃汽车网',汽车
' 爱 晒 新 张 利 原产地 年货 节 北京 雾 霾 厉害 南方 雾 霾 不错 口罩 防尘 拉 风 功效 MASkin 款 时尚 课 防护 口罩 设计 细节 优质 品质 口罩 透不过气 感觉 那天 成都 想 一点 产品 受 市场 谢谢 崔 老师',科技
' 家 好吃 爆 馆子 吃 一半 算是 武汉 美食 行家 武汉 好吃 辣 吃 完 想 离开 武汉',美食
' 尊严 人类 共有 财产 弥足珍贵 撕毁 尊严 撕毁 历史 善于 撕毁 自我 尊严 国度 夸 中国 重 祖国',军事
' 电子 书 资源 分享 武器 调查 资料 上海 武器 调查 资料 全 日本 国立 国会 图书馆 公开 电子 馆藏 陆浑戎 月隐寒霜 万事风过耳 缠夹二先生 鬱國公 设定控主页',历史
' 浙 管理 学校 院长 中国政府 关心 国企 中国 浙江 大学 管理 学校 院长 吴晓波 昨天 批评 中国政府 关心 视为 共和国 长子 大型 国企 呼吁 官方 放手 市场 自行 调控 打开发 公平 竞争 环境 经济 健康 发展 中国 大国 全球政府 政策 地方 政府 权力',时事
' 友 汽车 生活 新好吃出炉 改装 房 床 汽车 昨天 手 汽车 历时 月 改装 台 房 汽车 终于 交 汽车 尺寸 特别 选 长 轴 中 顶 米 汽车长 米 汽车 高 加长 轴 米 加 装 超 米 原 创 首发 范儿 上汽 大通 V80 商务 风格 房 汽车改 装',汽车
' 锤子 腾讯 收购',科技
' 海上 东山 识破 跑 全球 最美 故乡 漳州 记住 张 样子 样子 慢慢 改变 也许 年 看不到 样子 容颜 改变 漳州 东山县',军事
' 敬 杯 一干二净 黎明',历史
' 杨幂 孙杨 佟丽娅 黄子韬 张蓝心 蒋劲夫 沈梦辰 李锐 速 围观 真正男子汉 直直播 成都商报 直直播 APP记载 地址 成都',时事
' 发布 头 条 文章 网 约 汽车 新政 滴 滴 打汽车 汽汽车 日常 资本 市场 冷静 网 约 汽车 未来 路 何方 资本 市场 冷静 网 约 汽车 未来 路 何方',汽车
' 杭州 时 传统 企业 营销 部做法 业务 开发 招商 招生 反对 电 商 营销 推广 发现 线 业务 开发 暗箱 太 寻 租 空间 网络 营销 透明 成本 大为 降低 奶酪 被动 反对 企业 优化 地方 传统 企业 电 商 化 目标 利用 电 商 倒 强制 传统 管理',科技
' 觉 醒 中国 拥有 酷 炫 隐身 战机 涂装 国家 第一 Splinter camo 量 产 列 装 空军 隐身 机上 毛子 迷 彩 早期 原型机 算 土 年 终于 时髦 值 走 前头 久 真 激动 泪流满面',军事
' 记忆 上海 春节 青铜路面 扯铃 摊 生意经 Google 扯铃 响铃 哑铃 分 辰光 压 岁 钿 洋 城隍庙 买 响铃 台 型 记忆 中 春节 小青铜路 弄 居 侪 相 扯铃 邪气 闹 猛 条件 差 买 勿 扯铃 额 居 挪 屋里 厢 搪 口杯 钢 盅 镬 子 家什 盖头 顿 猛 扯',历史
' 日 长住 中国 游客 创 新高 张 石 两 组 数字 同步 起落 连续 刷新 历史 纪录 自然灾害 中 日 关系 影响 中国 喜欢 日本 倾向 日趋 日 长住 中国 游客 创 新高',时事
' 德 系 汽车 灯 厂 奥迪 R8 激光 眼睛 照亮 高尔夫 汽汽车 广告 饕 餮 Audi R8 Laser Lights Night Golf 超导体 秒 拍 视频',汽车
' 发布 头 条 文章 李彦宏 支持 逃离 北上 广 年轻人 城市 李彦宏 支持 逃离 北上 广 年轻人 城市',科技
' 珠 海航 展 涉 密 战机 发 不怕城管的无牌小贩 鼎盛军事飞豹 汉魂雄风 HD 机飞弹打 航空航天 浩汉防务 菜兵 愤怒的葡萄276 虹摄库尔斯克 洋务先驱张之洞',军事
' 全球 设计 别致 博物馆 排 榜首 这家 中国 博物馆 全球 设计 别致 博物馆 排 榜首',历史
' 双 创 周 全国 双 创 周 庄 分会场 陶瓷 设计 直直播 千龙网 中国 首都 网 直直播 APP记载 地址',时事
' 捷 豹 XFL 预计 周四 视频 英国 汽车 营开发 氛围 能力 真 厉害',汽车
' 程序员 次 暴 击',科技
' 韩 美 大规模 海上 加盟军事演习 新华社 首尔 电 记者 王家辉 韩国 海军 韩美 年度 不屈 意志 加盟军事演习 当天 上午 韩国 海域 正式 启动 演习 持续 本月 韩美 大规模 海上 加盟军事演习',军事
' 红军 长征 四川 红军 土 地区 直播 革命 火种 阿坝州 档案馆 里 珍藏 档案 真实 记录 红军 长征 土地 区 梭磨 松岗 卓克基 党 坝 土司 辖 区域 现 属 阿坝州 马尔康 市 时 艰辛 历程 四川文明网 四川共青团',历史
' 专家 谈 应对 雾 霾 重点 控 煤 不利 气象条件 采暖 因素 影响 冬季 雾 霾 高发 期 冬季 气象条件 雾 霾 笼罩 京津 冀 地区 应对 记者 采访 中国 环境 人工智能 研院 副 院长 柴发合 中国 气象 人工智能 研院 研员 张小 曳',时事
' 晚安',军事
' 红军 长征 四川 红军 长征 四川 段 路程 时间 长 四川 红军 长征 路程 时间 长 地域 广 省份 我省 举办 长征 主题 图片展 展厅 里 省委 党史 研室 党史 处 处长 党史 专家 周 红军 长征 四川 红军 长征 四川 段 路程 时间 长',历史
' 菲律宾 总统 访华 中国 伸出 友谊 手 菲律宾 总统 杜特尔 特 今日 中国 实施 为期 天 国事访问 访华 杜特尔特 就任 总统 首 次 访问 非 东盟 国家 访 中国 伸出 友谊 手 展现 中国 敬意 中方 诸多 议题 交换 意见 中国新闻网',时事
' 三十 放弃 神魂 颠倒 不知所措 想法 三十 受 够',军事
' 网上 线 学术 提问 回复 谨慎 保留 和盘托出 听 懂 尽力 做 通俗化 解释 工作 俾 明白 过程 有益 提问 理 清 思路 教学 相 长 子',历史
' 实用 流动人员 医 保 转移接续 流动 就业 人员 医疗 保险关系转移接续 正式 实施 流动 就业 人员 医疗 保险关系转移接续 业务 经办 规程 实用 贴 流动人员 医 保 转移接续 人力资源和组织保障部',时事
' 浩 汉 快讯 火汽车 汽车头 完毕 对接',军事
' OpenStack 社区 多元化 水平 提升 早 统计 显示 Newton 版本 贡献 中 女性 数量 增长 Women OpenStack Outreachy 女性 贡献 社区',历史
' 成都 新闻 块 钱 成都 女子 咬 掉 店员 耳朵 下午 成都 女 子叶 孩子 来到 东湖区 一家 快餐店 用餐 过程 中 块 钱 店员 发生 辩论 故事 演 烈 叶 头 高 范某 先 叶 胸口 咬 叶某 生气 范某 左 耳朵 咬 掉 警方 暂时 叶 女士 行政拘留',时事
' 外 媒 新加坡 十 年 投 17亿 美元 升级 澳 训练 设施 参考消息 网 报道 外 媒 称 新加坡 澳大利亚 两 国 政府 签署 谅解 备忘录 新加坡 武装部 澳大利亚 部署 部 相关 设施 开发 先进 军 外 媒 新加坡 十 年 投 17亿 美元 升级 澳 训练 设施',军事
' 感谢 发 布 村 玉皇 庙 修缮 照片 古迹 应有 尊严',历史
' 奥地利 拆除 希特勒 故居 防 新 纳粹 钩 朝圣 综合 外 媒 报道 奥地利 政府 拆除 希特勒 故居 新 纳粹 钩 前往 朝圣 栋 房子 外面 座 纪念碑 碑 文字 和平 自由 民主 法西斯 永不 再现 成 新 纳粹 钩 朝圣 奥地利 拆除 希特勒 故居 防 新 纳粹 钩 朝圣',时事
' 媳妇 问 图 颜色 红红红 红红红红 不准 直 男 审美 拒绝 扣 帽',军事
' 成都 博物馆 日常 约会 博物馆 成都 博物馆 新馆 实施 观众 凭证 取 票 预约 进 馆 制度 成都 成都 博物院',历史
' 男子酒后坠亡家属告 酒 友 男子 于某 受 朋友 邀 吃饭 喝酒 酒 留 朋友 宿舍 休息 楼 厕所 坠亡 于某 家属 两 酒 友 未 劝阻 义务 两 酒 友 诉至 法院 昨天 上午 记者 获悉 法院 调解 两 酒 友 赔偿 8万 元 于某 父母 妻子 儿子 起诉 称 中午 于某 受 李某 邀 顺义 南 法 数据 地区',时事
' 华夏 互助 温暖 未来 安邦 小学 求助 特 安 邦 小学 果敢 孩子 念书 十 年级 孩子 毕业 想 念书 求助 十 套 年级 教 版 教材 新 旧 皆 语 数 外史 生 邮寄 地址 安徽省 景洪市 纳 昆 康 巷 集贸市场 后做法 鸿 润 宾馆 秦 老师 收',军事
' 东直做法 外 里 依然 东城 治理 开 墙 洞 理发 弄 瓶 啤酒 买 盒 烟 北京 东湖 别墅 写字楼',历史
' 假装溺水 象 渡河施救 救人 恩人 溺水 头 象 毫不犹豫 进 河里 救人 泰国 清迈 大熊猫 自然 公园 象 Kham Lha 正 河边 玩 发现 工作 人员 德里克 溺水 进 河里 追 德里克 身边 身躯 象 鼻 德里克 围 区域 协助 上岸 过程 德里克 抱 住 象 腿 幸福 微笑 头',时事
' 美 媒 宣称 日本 海上 军队 实力 亚洲 强 美 媒 称 技术 讲 日本 海上 军队 支 自卫 部 旨在 克服 国家 武装部 宪法 舰艇 讲 堪称 亚洲 棒 海军 美 媒 宣称 日本 海上 军队 实力 亚洲 强',军事
' 发布 头 条 文章 苏 富 拍卖 乾隆 御 枪 真 天下第一 枪 苏 富 拍卖 乾隆 御 枪 真 天下第一 枪',历史
' 清远市 中毒 窒息 身亡 事故 广东省 安监局 正式 挂牌 督办 调查 记者 广东省 生产 委员会 办公室 获悉 日前 发布 清远市 中毒 窒息 事故 调查 工作 挂牌 督办 函 事故 调查 文章 清远市 安委 审查 同意 期限 市 安委 文件 上报 省 安委 办 清远市 安监局 通',时事
' 凑 够 张 科西嘉岛上的雷子 雷 子 麒麟 臂 爬 绳 嗷嗷 改天 一束伞花 约 法国',军事
' 周恩来 鄙视 识破导 节操 妓女 周恩来 鄙视 识破导 节操 妓女',历史
' 成都 地武器 建设 时间表 敲定 两 年 开 建 条 地武器 号 线 开工 昨日 记者 成都市 决战 十三五 轨道交通 动员会 获悉 市委 市政府 十三五 期间 轨道交通 发展 总体 目标 十三五 末 轨道交通 运营 总 里程 超过 公里 建 运营 里程 超过 公里 公共 交通 机动 化 出行 分担 率',时事
' 狗 娘 养 权 分立 主权 民 印 钞 权 支配 全世界 70亿 印 钞 权 控制 手里 好笑 70亿 大部分 聚 喝 咖啡 调用 世界 庞大 军事 力量 特朗普',军事
' 篇 短文 讲 宋朝 刁民 骂 官员 故事 兴趣 朋友 点 开 吴 钩 钩 沉 宋朝 老农 教训 官员 宋朝 老农 教训 官员',历史
' 新华社 评论员 排除万难 胜利 前 高山 险隘 围追 堵截 红军 将士 排除万难 成就 曲 人类 求 生存 凯歌 体验 飞机 轰发射 重兵 围堵 险境 难 机会 品尝 半截 皮带 味道 新 征程 新 考验 新 长征 路 闯关夺隘 砥砺 奋进 内容 详',时事
' 美国 总统 候选人 天花乱坠 实际上 胡说八道 胡说八道 候选人 至高无上 特权 西方 民众 只能 号 那天 无所顾忌 撒谎 美国 总统 候选人 竞选 过程 中 天天 愚人节',军事
' 卖国 巨 奸 周佛海 天 惨 呼 痛苦 状 周佛海 南京 资料 图 卖国 巨 奸 周佛海 天 惨 呼 痛苦 状',历史
' 小青 贵阳 国家 数据 中心 走 走 爽 爽 贵阳 精彩 无限 直直播 中国青年网 直直播 APP记载 地址 贵阳',时事
' 听说 收 复苏 摩尔 进攻 希望 朋友 身 希望 平安',军事
' 世事 繁华 应景',历史
' 快讯 台风 莎莉嘉 万宁市 和乐 镇 登陆 海南省 气象台 消息 第21 号 台风莎莉嘉 早上 9点 海南省万宁市 和乐 镇 登陆 登 陆时 强度 强台风 级',时事
' 感觉 克劳塞维茨 思想 法国 革命 后果 惊 想象 组织 力量 转化 成 军事 力量 开发反 威力 转化 成 服从 大军 人海 淹没 对手 黄昏 起飞 密 涅 瓦 相比之下 约米尼 预见 能力 坦克 主导 闪电战 年 约米尼 预言 火力 增长 某种 速度 装甲',军事
' 四川 成都 座 皇城 老百姓 皇城 坝 坝 平地 公元前 年 相当于 中原 战国 时期 蜀 国 开明 王 世 迁都 成都 成都 平原 建立 北 少城 位置 天府 广场 以北 担 山 一带 罕见 蜀 王 采用 西周 营 国 制度 正 南北 中轴线 因地制宜',历史
' 南京 新闻 小伙 女友吵架 怄气 跳 入 地武器 轨道 行政拘留 天 小伙子 王某 南京 地武器 S1 号 线 正方 中路 站 女友吵架 一气之下 翻越 安全做法 跳 进 武器轨 行 区 眼看 列汽车 分钟 进站 站 务 人员 紧急 停汽车 按钮 惨剧 发生 王某 扰乱 公共场所 秩序 行政拘留 天 小伙 怄气 跳 入 地武器 轨道 行政拘留 天',时事
' 晚安 明天 新 天 曼 联会 赢 明天 心情 棒 棒 哒 远离 烦恼 古耐',军事
' 顺治 帝 董鄂 妃 孝 献 贵妃 襄 亲王 博穆博 果尔 福 晋 襄 亲王福晋 亲王福晋 命妇 入 宫 顺治 帝 相见 机会 说法 误导 清宫 史 史料 读 亲王福晋 命妇 入 宫 服侍 后妃 亲王福晋 命妇 服侍 命',历史
' 西安 新闻 引 汉 济渭 工程 岭北TBM 掘进 超 米 引 汉 济渭 工程 岭 北 工地 传来 喜讯 岭北TBM 累计 掘进 突破 米 大关 标志 引 汉 济渭 秦岭 输 水 隧洞 岭北TBM 工程 施工 超过 记者 张松 通讯员 李鑫 引 汉 济渭 工程 岭北TBM 掘进 超 米',时事
' Military Times 周 伊拉克 政府军 集结 超过 名 军人 Kurdish 武装 盟军 空中 支援 解放 伊拉克 大城市 Mosul 战役 伊拉克 市长 神 意 驱 我军 必胜 加盟国 驻 伊拉克 代表 称 预计 100万 难民 被迫 离开 Mosul',军事
' 意味着 将来 wuli 成都 添加 新 博物馆 成员 工业 纪念 意义 博物馆 成都 真 算是 期待 成都 纺织 工业 遗址 博物馆 处 设计 招标 阶段',历史
' 杨幂 孙杨 佟丽娅 黄子韬 张蓝 心 蒋劲夫 沈梦辰 李 锐 亮相 男子汉 发布会 直直播 封面直直播 直直播 APP记载 地址 成都',时事
' 军事 发明 坦克 战斗机 年 前 成熟 来复枪 最初 步枪 核武器 廉价 精确 制导 武器 意义 相比 来复枪 普及 西方 普选 同期 枪 推动 票 核武器 精密 电子 系统 权利 收回 专家 手里',军事
' 清 律 纵容 妻妾 通奸 夫 奸夫 奸妇 杖 九十 清 类 案件 类 案件 官府 民 举 官 究 故事上 算 举报 官府 杖 回家 美国 学者 卜德 贫困 原因 只能 纵容 妻妾 通奸 生活 保障 工作 情况 类 犯罪',历史
' 菲 总统 中国 应 中国 国家 主席 习近平 邀请 菲律宾 总统 杜特尔特 中国 国事访问 行前 总统府 接受 新华社 记者 专访 时 菲 中 两 国 友好 邻邦 希望 此行 进一步 加深 中国 菲律宾 总统 杜特尔特 中国',时事
' 中国 俄 放 鸽子 俄罗斯 款 武器 中国 非 中国 建成 超低空 中 高空 一整套 完整 防空 反 导 系统 红旗 系列 红旗 红旗 红旗 系列 代表 空军 发言人 申进 科大 校对 媒体',军事
' 野 坡 论坛 许善达 建议 优先 收 社保 事权 贾康 建议 层 政府 架构 全球 财政 比重 能力 承担 社保 支出 分 省 统筹 省级 财政 承担 市 级 财政 承担 分散化 社保 体系 流动人员 社保 麻烦 野 坡 论坛 许善达 建议 优先 收 社保 事权 贾',时事
' 昨 叙 战场 画面 显示 叙 军 BMP 步兵战汽车 马 北部 进攻 中 遭 伊斯兰 武装 钩 陶 式 反 坦克 导弹 击中 弹药 油料 发生 殉 爆 载 员 生存 概率 战场 条件 反 坦克 导弹 预警 探测 主 被动 防御 系统 装甲 汽车辆 必需 进攻 中 付出 高昂 代价',军事
